SMILES,Predicted logBCF
CC1=CC(=C(C)S1)C1=C(C2=C(C)SC(C)=C2)C(F)(F)C(F)(F)C1(F)F,2.411628199
NC1=CC=CC(=C1)C(\O)=N/C1=C(F)C(=C(F)C(F)=C1O)C(C1=C(F)C(F)=C(O)C(\N=C(/O)C2=CC(N)=CC=C2)=C1F)(C(F)(F)F)C(F)(F)F,1.607674748
FC(F)(F)C(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,1.848391451
[NH4+].CCN(CC(O)CS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.592094043
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C(Cl)=C,2.000892783
[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,1.15827756
[NH4+].[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.675523195
[O-]C(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.952631299
CC(OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([O-])=O,1.66013295
FCC(F)(F)C(F)(F)C(F)(F)F,2.072609155
CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.304141994
CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,2.354666667
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCBr,2.013120119
CC(N)C(F)(F)C(F)(F)C(F)(F)F,1.450304747
FC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.310739401
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.395513256
CCCC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.745806964
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.346808716
FC(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.512749241
OCCOCC(F)(F)C(F)(F)C(F)(F)F,1.59678401
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCBr,2.248100752
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.567695323
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.331211408
F\C(=C(\F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.472270937
F\C=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.821050144
CCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.352975055
FC(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.362387476
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.07788255
CCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.413018025
CCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.286198552
CCCCCC\C(I)=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.448394371
OCC(O)COCC(F)(F)C(F)(F)C(F)(F)F,1.512642983
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.482299899
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=C,2.412524218
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.408652004
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.552485524
CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.260664237
CCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.58242175
CCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.637149489
CCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.269648612
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.591830158
COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.18297583
CCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,1.692063545
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC=O,2.258173294
NC(CCC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,1.277660348
CCOC(=O)CC(F)(F)C(F)(F)C(F)(F)F,1.689900835
NNC(=N)C(F)(F)C(F)(F)C(F)(F)F,1.385289102
NC(CC(O)=O)C(F)(F)C(F)(F)C(F)(F)F,0.920406819
CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,2.561409419
FC(F)(F)C(F)(F)C(F)(F)COC(=O)CC=C,1.786653331
CC(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.081561072
FC(F)(F)C(F)(F)C(F)(F)CSCC1=CC=CC=C1,2.260492727
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=O,2.150922797
OP(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.036584656
CCCCCCC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.909712836
F\C(=C/C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.49286158
OC(COCC(F)(F)C(F)(F)C(F)(F)F)COCC(F)(F)C(F)(F)C(F)(F)F,1.81287919
CCC(C(O)C(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,1.502900428
OC1=CC=C(OCC(F)(F)C(F)(F)C(F)(F)F)C=C1,2.046390543
OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.170992551
FC(F)(F)C(F)(F)C(F)(F)C1=NNC=C1,1.764153462
CCOC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.56096538
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.478017362
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC(=O)C=C,2.172264523
NC1=CC=CC(=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.077261594
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.514146629
ONC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.971994601
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC(=O)C=C,2.245916495
CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.189440891
FC(C(F)(F)F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.819466562
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,2.174743594
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(C#N)C(=C1)C#N,1.876858914
FC(F)(F)C(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.262086828
CCCCNC(CC(=O)OCC)C(F)(F)C(F)(F)C(F)(F)F,1.556365299
[O-][N+](=O)C1=CC(=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.210072072
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.367142231
COC1=CC=C(Br)C=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.49529348
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.833229753
FC(F)(F)C(F)(F)C(F)(F)C(=O)N1CCCCC1,1.371529756
CCOC(=O)C1=CC=C(N=C1)C(F)(F)C(F)(F)C(F)(F)F,1.692640245
CCOC(=O)C(=C)S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.782192599
[O-][N+](=O)C1=CC=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.181481712
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.15576486
CC1=C(Br)C(=NN1)C(F)(F)C(F)(F)C(F)(F)F,1.52388479
FC1=C(F)C(F)=C(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)=C1F,2.562391372
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1Cl,1.996443125
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=NC=NN1,1.180253001
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CCCCCC1,1.601477863
[O-][N+](=O)C1=CC=C2N=C(NC2=C1)C(F)(F)C(F)(F)C(F)(F)F,1.828113081
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C1=CC=CN=C1,2.103280717
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=C(Cl)C=CC=C1Cl,2.27142751
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC(Cl)=CC=C1Cl,2.31913045
CCCCCCOC1=CC=C(C=C1)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.09848572
CC(=O)OC1=C(CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=CC(Cl)=C1,2.478175036
COCCN(CCOC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.706061767
CC1=CC=C(C=NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.891583408
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.45347926
[O-][N+](=O)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.897026253
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NC(=O)C1CCC=C1,1.338650838
COC1=CC(C=O)=C(C=C1OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,2.268227881
C\C(NNC(=O)C1=CC=CC=C1)=C\C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.041198383
COC(=O)C1=CC=C(Cl)C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1Cl,2.165577844
CCC(=O)N1CCN(CC1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.570705358
COC1=C2OC=CC2=C(OC)C2=C1OC(O)(CC2=O)C(F)(F)C(F)(F)C(F)(F)F,1.877856494
CC1=NN=C2CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C3=CC=CC=C3N12,1.513036534
NCC(F)(C(F)(F)F)C(F)(F)F,1.33006633
CCCCC(I)CC(F)(C(F)(F)F)C(F)(F)F,2.12545944
FC1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,2.461208309
OC1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,1.840245689
CC(=O)C1=CC=C(C=C1)C(F)(C(F)(F)F)C(F)(F)F,1.960407382
CC1=CC(=CC=C1Br)C(F)(C(F)(F)F)C(F)(F)F,2.44049189
FC(F)(F)C(F)(C1=CN=CC(Br)=C1)C(F)(F)F,2.009870044
CC1=CC(=CC(Br)=C1N)C(F)(C(F)(F)F)C(F)(F)F,1.895018001
CNCCCCS(=O)(=O)CCC(F)(C(F)(F)F)C(F)(F)F,1.046212356
FC(F)(F)C(F)(F)C1(OC1(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,2.907013606
CCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1.695769382
CC(C)SC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1.884445177
CCC1=C(SCC(C)C)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,2.138986838
CCS(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,1.507424925
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)C(C)C,1.516825559
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)CC(C)C,1.838785571
CC1=CC(=CC(C)=C1NC(=O)C1=CC=CC(NC(=O)C2=CC=C(F)C=C2F)=C1)C(F)(C(F)(F)F)C(F)(F)F,1.863260068
CC1=CC(=CC(C)=C1NC(=O)C1=CC=CC(NC(=O)C2=CC=C(Cl)C=C2Cl)=C1)C(F)(C(F)(F)F)C(F)(F)F,2.001541919
FC(F)C(F)(F)OC(F)(F)F,1.719334023
FC(F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.229706597
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.450021299
FC(F)(F)C(F)(F)C(F)(F)OC(F)(COCC=C)C(F)(F)F,2.103868613
CCCCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.031712322
CC(C)OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.07200511
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)OCC1=CC=CC=C1)C(F)(F)F,2.027037988
CCCNCCCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,2.135059109
OCC1=CC(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)=C(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)C(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)=C1,2.393038811
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)N1CCOCC1)C(F)(F)F,1.887135509
OC(=O)C(C(F)(F)F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.075023754
OC(=O)C(F)(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.83858248
OC(=O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.715802189
OC(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1.784346742
OC(=O)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)Cl,1.267279958
COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,2.049413444
[NH4+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.552126363
FC(F)(F)C(F)(F)C(F)(F)\C=C\I,2.223333808
O[Si](O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.973378679
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)\C=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.652261143
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,1.532418008
NC(=O)[C@H]1CC[C@H](CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.687547878
OP(=O)(OC(C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,1.877826381
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC(=O)OC2=C3CCCN4CCCC(C=C12)=C34,1.906688583
FC(F)(F)C(F)(\C=C\I)C(F)(F)F,2.154221184
OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.559195988
FC(F)(F)C(F)(F)C(F)(F)COP(Cl)(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.711775576
NC(CC1=CC=CC=C1)C(O)C(F)(F)C(F)(F)C(F)(F)F,1.500167588
[H]\C(=N/[S@@](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,1.878789529
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.322429089
COC(=O)NC1=CC(=C(NC(=O)OC)C=C1)C(F)(F)C(F)(F)C(F)(F)F,1.488126344
O\C(=N\CC=C)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.775646123
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)NCC=C)C(F)(F)F,1.983561578
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.924746694
OC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)=C(F)F)C(F)(F)F,1.659044698
CC1=CC(NC(=O)N=C(O)C2=C(F)C=CC=C2F)=C(C)C=C1S(=O)C(F)(F)C(F)F,1.45746432
OC(CC(Cl)C1=CC(=CC=C1)N(=O)=O)(C(F)(F)F)C(F)(F)F,1.786606192
OC(C=C(C(F)(F)F)C(F)(F)F)C1=CC=CC=C1Cl,2.042223061
OC(CC(O)(C(F)(F)F)C(F)(F)F)C1=CC=CO1,1.015240901
CC1CC(OC(O1)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.368021604
OC1C2CCC(C2)C1=C(C(F)(F)F)C(F)(F)F,2.037743337
CC1NC(OC1CC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,1.739127087
CC1=CC=C(C=C1)C(C)(O)CC(O)(C(F)(F)F)C(F)(F)F,1.35713397
CC(C)(C)C1CC(OP(Cl)(=O)O1)(C(F)(F)F)C(F)(F)F,2.162465016
FC1=C(F)C(F)(C(F)(F)F)C1(F)F,2.555343421
CCOC(=O)C1C(C(Cl)C(C)C)C1(C(F)(F)F)C(F)(F)F,2.79885526
CC1(C)CC(N2N(N12)C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.223359897
FC1=C(F)C(F)=C(CSSCC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.896373764
FC1=NC(F)=C(F)C2=C1C(F)=C(F)C(F)=C2F,2.555744956
CCCCOP(C)(=O)C(N=C(O)OCC)(C(F)(F)F)C(F)(F)F,1.696000336
FC(F)(F)C(OC(=O)C1=CN=CC=N1)C(F)(F)F,1.771945156
CN1C=C(N=C1C=CC1=NC=C(N1C)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.651855593
CCOC1(O)C(C)(C)C(F)(F)C1(F)F,1.690949605
NC1=C(C#N)C(F)=C(F)C(F)=C1F,1.673363063
OC1=C(F)C(F)=C(C#N)C(F)=C1F,1.102400773
CC1(C)CN1C(F)(F)C(CN1CCCC1)(C(F)(F)F)C(F)(F)F,1.586987566
CCC(C)C1=CC=CC=C1OC(F)(F)C(F)F,2.853006426
FC(F)(F)C1=NNN=N1,1.037367171
FC(F)(F)C1NCCO1,0.558524184
FC(F)(F)C(F)(F)C1NCCO1,0.979572613
CN(C)P(Cl)C(F)(F)F,0.816460201
[NH4+].[O-]C(=O)C(F)(F)F,0.507256857
CC1=CC(O)C(C(O)(C(F)(F)F)C(F)(F)F)C(C)(C)C1,1.779783809
CCCCCC(CO)C(O)(C(F)(F)F)C(F)(F)F,1.493648638
CCC(C(O)C1=CC=CS1)C(O)(C(F)(F)F)C(F)(F)F,1.42332338
OC(C1C2CCC(C2)C1=O)(C(F)(F)F)C(F)(F)F,1.586144021
FC(C(F)(F)F)C(F)(F)Cl,1.909641129
NC1=C(C=C(C=C1)C(F)(F)F)C(F)(F)F,2.110735273
FC(F)(Br)C(F)(Cl)CCBr,1.727846242
CCC(=O)C(F)(F)F,1.071847583
FC1(F)CCC1(F)Br,2.263924684
FC(Cl)C(F)(F)OC(Cl)Cl,1.38027329
FC(F)=C(F)C#N,1.149986345
FC(F)(F)CCI,1.612298235
FC(Cl)OC(F)C(F)(F)F,1.316135496
FCOC(=C(F)F)C(F)(F)F,1.765617816
O.CC1CNC(N1)(C(F)(F)F)C(F)(F)F,0.528866929
CC(=C)C(=O)OC(C)(C)C(F)(F)C(F)F,1.690551218
FC(F)(Cl)C(F)(F)S(F)(F)(F)(F)F,1.861285229
FC(F)C(F)(F)COC(F)(F)C(F)Cl,1.713027607
FC1=C(F)C(F)=C(F)C(=C1)C(F)(F)F,2.946267573
FC(F)(F)C(=O)O[SiH3],0.782569164
FC1C(F)C(F)(F)C(F)(F)C1(F)F,2.555763377
I.CC[N+](C)(CC)CCCN=C([O-])C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1.250158937
FC(F)(F)C1=CC(=N)NN1,1.080176315
FC(F)(Cl)C(F)(Cl)OC(F)(F)C(F)(F)I,1.849023888
OC(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.50398737
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,2.778366395
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1.669327683
FC(OC(F)(F)C(F)(F)F)C(F)(F)F,1.878720478
[H]C(C)(CCC(=O)OC(C(F)(F)F)C(F)(F)F)[C@@]1([H])CC[C@@]2([H])[C@]3([H])C[C@@]([H])(OC(=O)C(F)(F)F)[C@]4([H])C[C@@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)C(F)(F)F,2.198547196
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,1.968584709
FC(F)(Cl)C(F)(F)CCl,1.661061099
CC(F)C(F)(F)Cl,1.739592841
FC(CCl)C(F)(F)F,1.537116656
FC1=C(F)C(=C(F)C(F)=C1I)C1=C(F)C(F)=C(I)C(F)=C1F,3.853684398
FC1C(F)(F)C(F)(F)C(F)C(F)(F)C1(F)F,2.614351077
OS(=O)(=O)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.915755401
C[N+](C)(C)CCCNS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF)C=C1,1.862828551
OC(=O)C(F)OC(F)(F)C(F)(F)S(O)(=O)=O,-0.028100963
FC(=C(Cl)C(F)(F)F)C(F)(F)Cl,2.077530498
F\C(=C(/F)C(F)(F)F)C(F)(F)F,2.494147474
CC1=NC=CN1C(F)(F)C(F)F,1.144377947
FC(F)(C(=O)NC1=CC=C(C=C1)C#N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC1=CC=CC=C1,1.599085128
CC1=CC(=CC(C)=C1)C(=O)C(F)(F)C(F)(F)F,1.773061155
N[C@H](CC(F)(F)C(F)(F)F)C(O)=O,0.895509938
[O-][N+](=O)C1=CC=C(\C=N\NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.923277815
FC(F)C(F)(F)CS,1.299256013
FC(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.349483379
C[N+](C)(CCO)CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.66694775
NC1=C(F)C=C(C=C1)S(=O)C(F)(F)C(F)F,1.268596271
CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F,1.862706768
OC(=O)CCCCCCCCC1CC(F)(F)C1(F)F,1.778257466
CN(C)N=C(CC(O)(C(F)(F)F)C(F)(F)Cl)CC(O)(C(F)(F)F)C(F)(F)Cl,1.566489068
OC(C1CCC(C1=O)C(O)(C(F)(F)F)C(F)(F)Cl)(C(F)(F)F)C(F)(F)Cl,1.388980489
CC(=O)OC(CC(=O)CC(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.474465819
FC1(F)SC2C3CCC(C3)C2SC1(F)F,2.00942119
OC(=NC1=C(Br)C=C(C=C1)N(=O)=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1.833392633
